Consortium	name	library:numSubjects	library:dataCategory.itemsType	library:dataCategory.items	library:datatype.itemsType	library:datatype.items	library:dataUseRestriction	library:indication	study_accession	library:datasetName	library:datasetVersion	library:datasetDescription	library:datasetOwner	library:datasetCustodian	library:datasetDepositor	library:contactEmail	library:institute.itemsType	library:institute.items	library:primaryDiseaseSite	library:primaryDiseaseSite	library:reference	library:dataFileFormats.itemsType	library:dataFileFormats.items	library:technology.itemsType	library:technology.items	library:studyDesign	library:ethnicity.itemsType	library:ethnicity.items	library:cohortCountry	library:requiresExternalApproval	library:lmsvn	library:dulvn	library:discoverableByGroups.itemsType	library:discoverableByGroups.items	tag:tags.itemsType	tag:tags.items	library:DS	library:HMB	library:NMDS	library:NCU	library:NPU	library:NCTRL	library:GRU	library:RS-PD	library:IRB	library:RS-G	library:NAGR	library:DS_URL.itemsType	library:DS_URL.items	library:DS.itemsType	library:orsp	library:dataAccessInstructions	referenceData_hg38_known_indels_sites_VCFs.itemsType	referenceData_hg38_known_indels_sites_VCFs.items	referenceData_hg38_ref_fasta	referenceData_hg38_ref_alt	referenceData_hg38_ref_amb	referenceData_hg38_axiomPoly_resource_vcf_index	referenceData_hg38_ref_fasta_index	referenceData_hg38_mills_resource_vcf	referenceData_hg38_one_thoUnited Statesnd_genomes_resource_vcf	referenceData_hg38_dbsnp_vcf_index	referenceData_hg38_known_indels_sites_indices.itemsType	referenceData_hg38_known_indels_sites_indices.items	referenceData_hg38_one_thoUnited Statesnd_genomes_resource_vcf_index	referenceData_hg38_call_interval_list	referenceData_hg38_ref_dict	referenceData_hg38_dbsnp_vcf	referenceData_hg38_mills_resource_vcf_index	referenceData_hg38_ref_sa	referenceData_hg38_hapmap_resource_vcf_index	referenceData_hg38_hapmap_resource_vcf	referenceData_hg38_omni_resource_vcf_index	referenceData_hg38_axiomPoly_resource_vcf	referenceData_hg38_eval_interval_list	referenceData_hg38_omni_resource_vcf	referenceData_hg38_scattered_calling_intervals_list	referenceData_hg38_unpadded_intervals_file	referenceData_hg38_ref_pac	referenceData_hg38_ref_bwt	referenceData_hg38_ref_ann	diseaseOntologyLabel	indication	reference	datasetCustodian	datasetVersion	projectName	datasetDescription	dulvn	useLimitationOption	NPU	RS-PD	dataUseRestriction	numSubjects	datasetOwner	tags	published	datasetName	technology	discoverableByGroups	NCU	RS-G	IRB	requiresExternalApproval	studyDesign	NAGR	contactEmail	datasetDepositor	datatype	dataCategory	NMDS	NCTRL	GRU	HMB	diseaseOntologyID	dataFileFormats	genome_fasta_index	sample_attributes	subject_phenotypes	transcripts_gtf	genome_fasta_dict	genes_gtf	vcf_index	genome_fasta	vcf_file	lmsvn	rnaseq_genome_fasta_index	rnaseq_genome_fasta	rnaseq_genome_fasta_dict
CMG	AnVIL_CMG_Broad_Muscle_Myoseq_WES	1280	AttributeValue	Raw Sequencing data	AttributeValue	Exome	HMB-MDS	mendelian	phs001272	CMG_Broad_Muscle_Myoseq_WES	1	The Centers for Mendelian Genomics project uses next-generation sequencing and computational approaches to discover the genes and variants that underlie Mendelian conditions. dbGaP study: phs001272 and consent group registration pending.	Heidi Rehm	NHGRI	Stacy Mano	help@lists.anvilproject.org	AttributeValue	Broad Institute	N/A	CMG	GRCh38/hg38	AttributeValue	CRAM	AttributeValue	Illumina	Parent-Offspring Trios		N/A	N/A	FALSE	6	4											AttributeValue	all_broad-users																																																																																					
CMG	AnVIL_CMG_Broad_Muscle_Myoseq_WGS	13	AttributeValue	Raw Sequencing data	AttributeValue	Whole Genome	HMB-MDS	mendelian	registration pending	CMG_Broad_Muscle_Myoseq_WGS	1	The Centers for Mendelian Genomics project uses next-generation sequencing and computational approaches to discover the genes and variants that underlie Mendelian conditions. dbGaP study: phs001272 and consent group registration pending.	Heidi Rehm	NHGRI	Stacy Mano	help@lists.anvilproject.org	AttributeValue	Broad Institute	N/A	CMG	GRCh38/hg38	AttributeValue	CRAM	AttributeValue	Illumina	Parent-Offspring Trios		N/A	N/A	FALSE	6	4											AttributeValue	all_broad-users																																																																																					
CMG	AnVIL_CMG_Broad_Muscle_OGrady_WES	73	AttributeValue	Raw Sequencing data	AttributeValue	Exome	GRU	mendelian	registration pending	CMG_Broad_Muscle_OGrady_WES	1	The Centers for Mendelian Genomics project uses next-generation sequencing and computational approaches to discover the genes and variants that underlie Mendelian conditions. dbGaP study: phs001272 and consent group registration pending.	Heidi Rehm	NHGRI	Stacy Mano	help@lists.anvilproject.org	AttributeValue	Broad Institute	N/A	CMG	GRCh38/hg38	AttributeValue	CRAM	AttributeValue	Illumina	Parent-Offspring Trios		N/A	N/A	FALSE	6	4											AttributeValue	all_broad-users																																																																																					
CMG	AnVIL_CMG_Broad_Muscle_Ravenscroft_WES	35	AttributeValue	Raw Sequencing data	AttributeValue	Exome	HMB-MDS	mendelian	registration pending	CMG_Broad_Muscle_Ravenscroft_WES	1	Rare muscle disease samples submitted to the Broad Center for Mendelian Genomics by Dr. Gina Ravenscroft at the Harry Perkins Institute of Medical Research. dbGaP study ID: phs001272	Heidi Rehm	NHGRI	Stacy Mano	help@lists.anvilproject.org	AttributeValue	Broad Institute	N/A	CMG	GRCh38/hg38	AttributeValue	CRAM	AttributeValue	Illumina	Parent-Offspring Trios		N/A	Australia	FALSE	6	4											AttributeValue	all_broad-users																																																																																					
CMG	AnVIL_CMG_Broad_Muscle_Topf_WES	723	AttributeValue	Raw Sequencing data	AttributeValue	Exome	HMB-MDS	mendelian	registration pending	CMG_Broad_Muscle_Topf_WES	1	The Centers for Mendelian Genomics project uses next-generation sequencing and computational approaches to discover the genes and variants that underlie Mendelian conditions. dbGaP study: phs001272 and consent group registration pending.	Heidi Rehm	NHGRI	Stacy Mano	help@lists.anvilproject.org	AttributeValue	Broad Institute	N/A	CMG	GRCh38/hg38	AttributeValue	CRAM	AttributeValue	Illumina	Parent-Offspring Trios		N/A	N/A	FALSE	6	4											AttributeValue	all_broad-users																																																																																					
CMG	AnVIL_CMG_Broad_Orphan_Chung_WGS	102	AttributeValue	Raw Sequencing data	AttributeValue	Whole Genome	not applicable	mendelian	phs001272	CMG_Broad_Orphan_Chung_WGS	1	The Centers for Mendelian Genomics project uses next-generation sequencing and computational approaches to discover the genes and variants that underlie Mendelian conditions. dbGaP study: phs001272 and consent group registration pending.	Heidi Rehm	NHGRI	Stacy Mano	help@lists.anvilproject.org	AttributeValue	Broad Institute	N/A	CMG	GRCh38/hg38	AttributeValue	CRAM	AttributeValue	Illumina	Parent-Offspring Trios		N/A	N/A	FALSE	6	4											AttributeValue	all_broad-users																																																																																					
CMG	AnVIL_CMG_Broad_Orphan_Estonia-Ounap_WES	25	AttributeValue	Raw Sequencing data	AttributeValue	Exome	GRU	mendelian	phs001272	CMG_Broad_Orphan_Estonia-Ounap_WES	1	The Centers for Mendelian Genomics project uses next-generation sequencing and computational approaches to discover the genes and variants that underlie Mendelian conditions. dbGaP study: phs001272 and consent group registration pending.	Heidi Rehm	NHGRI	Stacy Mano	help@lists.anvilproject.org	AttributeValue	Broad Institute	N/A	CMG	GRCh38/hg38	AttributeValue	CRAM	AttributeValue	Illumina	Parent-Offspring Trios		N/A	N/A	FALSE	6	4											AttributeValue	all_broad-users																																																																																					
CMG	AnVIL_CMG_Broad_Orphan_Estonia-Ounap_WGS	115	AttributeValue	Raw Sequencing data	AttributeValue	Whole Genome	GRU	mendelian	registration pending	CMG_Broad_Orphan_Estonia-Ounap_WGS	1	The Centers for Mendelian Genomics project uses next-generation sequencing and computational approaches to discover the genes and variants that underlie Mendelian conditions. dbGaP study: phs001272 and consent group registration pending.	Heidi Rehm	NHGRI	Stacy Mano	help@lists.anvilproject.org	AttributeValue	Broad Institute	N/A	CMG	GRCh38/hg38	AttributeValue	CRAM	AttributeValue	Illumina	Parent-Offspring Trios		N/A	N/A	FALSE	6	4											AttributeValue	all_broad-users																																																																																					
CMG	AnVIL_CMG_Broad_Orphan_Manton_WES	268	AttributeValue	Raw Sequencing data	AttributeValue	Exome	GRU	mendelian	phs001272	CMG_Broad_Orphan_Manton_WES	1	Rare orphan disorders samples submitted to the Broad Center for Mendelian Genomics by The Manton Center for Orphan Disease Research at Boston Children's Hospital. dbGaP study ID: phs001272	Heidi Rehm	NHGRI	Stacy Mano	help@lists.anvilproject.org	AttributeValue	Broad Institute	N/A	CMG	GRCh38/hg38	AttributeValue	CRAM	AttributeValue	Illumina	Parent-Offspring Trios		N/A	United States	FALSE	6	4											AttributeValue	all_broad-users																																																																																					
CMG	AnVIL_CMG_Broad_Orphan_Manton_WGS	7	AttributeValue	Raw Sequencing data	AttributeValue	Whole Genome	GRU	mendelian	phs001272	CMG_Broad_Orphan_Manton_WGS	1	Rare orphan disorders samples submitted to the Broad Center for Mendelian Genomics by The Manton Center for Orphan Disease Research at Boston Children's Hospital. dbGaP study ID: phs001272	Heidi Rehm	NHGRI	Stacy Mano	help@lists.anvilproject.org	AttributeValue	Broad Institute	N/A	CMG	GRCh38/hg38	AttributeValue	CRAM	AttributeValue	Illumina	Parent-Offspring Trios		N/A	United States	FALSE	6	4											AttributeValue	all_broad-users																																																																																					
CMG	AnVIL_CMG_Broad_Orphan_Scott_WES		AttributeValue	Raw Sequencing data	AttributeValue	Exome	not applicable	mendelian	phs001272	CMG_Broad_Orphan_Scott_WES	1	The Centers for Mendelian Genomics project uses next-generation sequencing and computational approaches to discover the genes and variants that underlie Mendelian conditions. dbGaP study: phs001272 and consent group registration pending.	Heidi Rehm	NHGRI	Stacy Mano	help@lists.anvilproject.org	AttributeValue	Broad Institute	N/A	CMG	GRCh38/hg38	AttributeValue	CRAM	AttributeValue	Illumina	Parent-Offspring Trios		N/A	N/A		6	4											AttributeValue	all_broad-users																																																																																					
CMG	AnVIL_CMG_Broad_Orphan_VCGS-White_WES	447	AttributeValue	Raw Sequencing data	AttributeValue	Exome	HMB-MDS	mendelian	phs001222	CMG_Broad_Orphan_VCGS-White_WES	1	Rare orphan disorders samples submitted to the Broad Center for Mendelian Genomics by Dr. David Amor at the Victorian Clinical Genetics Services of Murdoch Children's Research Institute. dbGaP study ID: phs001272	Heidi Rehm	NHGRI	Stacy Mano	help@lists.anvilproject.org	AttributeValue	Broad Institute	N/A	CMG	GRCh38/hg38	AttributeValue	CRAM	AttributeValue	Illumina	Parent-Offspring Trios		N/A	Australia	FALSE	6	4											AttributeValue	all_broad-users																																																																																					
CMG	AnVIL_CMG_Broad_Orphan_VCGS-White_WGS	66	AttributeValue	Raw Sequencing data	AttributeValue	Whole Genome	HMB-MDS	mendelian	phs001579	CMG_Broad_Orphan_VCGS-White_WGS	1	Rare orphan disorders samples submitted to the Broad Center for Mendelian Genomics by Dr. David Amor at the Victorian Clinical Genetics Services of Murdoch Children's Research Institute. dbGaP study ID: phs001272	Heidi Rehm	NHGRI	Stacy Mano	help@lists.anvilproject.org	AttributeValue	Broad Institute	N/A	CMG	GRCh38/hg38	AttributeValue	CRAM	AttributeValue	Illumina	Parent-Offspring Trios		N/A	Australia	FALSE	6	4											AttributeValue	all_broad-users																																																																																					
CMG	AnVIL_CMG_Broad_Rare_RGP_WGS	563	AttributeValue	Raw Sequencing data	AttributeValue	Whole Genome	not applicable	mendelian	phs001227	CMG_Broad_Rare_RGP_WGS	1	Rare and undiagnosed disease samples submitted to the Broad Center for Mendelian Genomics by Rare Genomes Project. dbGaP study ID: phs001272	Heidi Rehm	NHGRI	Stacy Mano	help@lists.anvilproject.org	AttributeValue	Broad Institute	N/A	CMG	GRCh38/hg38	AttributeValue	CRAM	AttributeValue	Illumina	Parent-Offspring Trios		N/A	United States	FALSE	6	4											AttributeValue	all_broad-users																																																																																					
1000G	1000G-high-coverage-2019	3202	AttributeValue	Raw Sequencing data	AttributeValue	Whole Genome,Variant Call Format	open access	not applicable	--	1KG	1	1000 Genomes project now has 30x Illumina NovaSeq sequencing of 3202 samples, along with 698 family members that complete trios in the phase 3 data . These data were generated at the New York Genome Center with funds provided by NHGRI Grant 3UM1HG008901.  All cell lines were obtained from the Coriell Institute for Medical Research and were consented for full public release of genomic data. 	not applicable	not applicable		help@lists.anvilproject.org	AttributeValue	New York Genome Center (NYGC)	N/A	1KG	GRCh38/hg38	AttributeValue	CRAM	AttributeValue	Illumina	Parent-Offspring Trios					6	4
GTEx	AnVIL_GTEx_V8_hg38	979	AttributeValue	Raw Sequencing data	AttributeValue	Whole Genome, Exome, 	GRU	not applicable	phs000424	GTEx	1	The aim of the Genotype-Tissue Expression (GTEx) Project is to increase our understanding of how changes in our genes affect human health and disease with the ultimate goal of improving health care for future generations. GTEx will create a database that researchers can use to study how inherited changes in genes lead to common diseases.	Kristin Ardlie	NHGRI	Francois Aguet	help@lists.anvilproject.org	AttributeValue	Broad	N/A	GTEx	GRCh37/hg37	AttributeValue	CRAM, BAM, VCF	AttributeValue	Illumina	Cross-sectional					6	4																																																																																																	
Convergent Neuro	AnVIL_NIMH_Broad_ConvergentNeuro_McCarroll_Eggan_CIRM_GRU_WGS	303	AttributeValue	Raw Sequencing data	AttributeValue	Whole Genome	GRU	--	phs002032	CIRM iPSC Repository	1	Induced pluripotent stem cells (iPSCs) are being widely adopted for disease modeling and cellular genetic studies. The largest publicly available collection of iPSCS has been generated from 2,500 donors by the California Institute for Regenerative Medicine (CIRM). This dataset contains 30x whole genome sequence data from a selection of CIRM iPSC donors. These data can be used to identify candidate lines for experiments with specific genotypes of interest and lines from donors with high or low polygenic risk scores for phenotypes of interest. The data can also be used to identify acquired mutations in the iPSC lines.	Steve McCarroll	JAAMH DAC	Anna Neumann	help@lists.anvilproject.org	AttributeValue	Broad	N/A	Convergent Neuroscience	GRCh38/hg38	AttributeValue	CRAM	AttributeValue	Illumina	Prospective Longitudinal Cohort					6	4																																																																																																	
Convergent Neuro	AnVIL_NIMH_Broad_ConvergentNeuro_McCarroll_Eggan_Finkel_SMA_DS_WGS	1	AttributeValue	Raw Sequencing data	AttributeValue	Whole Genome	Disease-Specific (Spinal Muscular Atrophy, MDS)	Spinal Muscular Atrophy	phs002032	iPSC Repository	1	Induced pluripotent stem cells (iPSCs) are being widely adopted for disease modeling and cellular genetic studies. As a model cellular phenotype we analyzed genetic influences on expression of the Survival Motor Neuron (SMN) protein, which is encoded by the paralogous SMN1 and SMN2 genes. Deficiency of SMN, an RNA-binding protein, results in widespread splicing defects and causes spinal muscular atrophy (SMA). Human fibroblasts from SMA patients were obtained from the Columbia University Biobank and reprogrammed at Harvard. This workspace contains 30x whole genome sequence data from one SMA patient.	Steve McCarroll	JAAMH DAC	Anna Neumann	help@lists.anvilproject.org	AttributeValue	Broad	N/A	Convergent Neuroscience	GRCh38/hg38	AttributeValue	CRAM	AttributeValue	Illumina	Prospective Longitudinal Cohort					6	4																																																																																																	
WGSPD1	AnVIL_NIMH_Broad_WGSPD1_McCarroll_Braff_DS_10XLRGenomes	555	AttributeValue	Raw Sequencing data	AttributeValue	Whole Genome	Disease-Specific (Schizophrenia and related disorders, MDS)	Schizophrenia cases and controls	phs002041	Braff GPC	1	The Center for Genomic Psychiatry at the University of Southern California (USC) and an extensive network of academic medical centers have created the Genomic Psychiatry Cohort (GPC). The GPC consists of a large clinical cohort of patients with schizophrenia, bipolar disorder, and healthy controls. This workspace contains 20x whole genome sequence data from 864 schizophrenia case-controls recruited by Dr. David Braff at the University of California San Diego.		JAAMH DAC	Anna Neumann	help@lists.anvilproject.org	AttributeValue	Broad	N/A	WGSPD Project 1	GRCh38/hg38	AttributeValue	CRAM, VCF	AttributeValue	10X	Case-control					6	4																																																																																																	
WGSPD1	AnVIL_NIMH_Broad_WGSPD1_McCarroll_Braff_DS_WGS	864	AttributeValue	Raw Sequencing data	AttributeValue	Whole Genome	Disease-Specific (Schizophrenia and related disorders, MDS)	Schizophrenia cases and controls	phs002041	Braff GPC	1	The Center for Genomic Psychiatry at the University of Southern California (USC) and an extensive network of academic medical centers have created the Genomic Psychiatry Cohort (GPC). The GPC consists of a large clinical cohort of patients with schizophrenia, bipolar disorder, and healthy controls. This workspace contains 20x whole genome sequence data from 864 schizophrenia case-controls recruited by Dr. David Braff at the University of California San Diego.	Steve McCarroll	JAAMH DAC	Anna Neumann	help@lists.anvilproject.org	AttributeValue	Broad	N/A	WGSPD Project 1	GRCh38/hg38	AttributeValue	CRAM	AttributeValue	Illumina	Case-control	No				6	4																																																																																																	
WGSPD1	AnVIL_NIMH_Broad_WGSPD1_McCarroll_Escamilla_DS_WGS	85	AttributeValue	Raw Sequencing data	AttributeValue	Whole Genome	Disease-Specific (Mental Health, MDS)	Schizophrenia cases and controls	phs002041	Escamilla GPC	1	The Center for Genomic Psychiatry at the University of Southern California (USC) and an extensive network of academic medical centers have created the Genomic Psychiatry Cohort (GPC). The GPC consists of a large clinical cohort of patients with schizophrenia, bipolar disorder, and healthy controls. This workspace contains 20x whole genome sequence data from 85 schizophrenia case-controls recruited by Dr. Michael A. Escamilla at the Texas Tech University Health Sciences Center.	Steve McCarroll	JAAMH DAC	Anna Neumann	help@lists.anvilproject.org	AttributeValue	Broad	N/A	WGSPD Project 1	GRCh38/hg38	AttributeValue	CRAM	AttributeValue	Illumina	Case-control	No				6	4																																																																																																	
WGSPD1	AnVIL_NIMH_Broad_WGSPD1_McCarroll_Pato_GRU_10XLRGenomes	355	AttributeValue	Raw Sequencing data	AttributeValue	Whole Genome	GRU	Schizophrenia and Bipolar Disorder cases and controls	phs002041	Pato GPC	1	The Center for Genomic Psychiatry at the University of Southern California (USC) and an extensive network of academic medical centers have created the Genomic Psychiatry Cohort (GPC). The GPC consists of a large clinical cohort of patients with schizophrenia, bipolar disorder, and healthy controls. This workspace contains 20x whole genome sequence data from 8,084 individuals recruited by Drs. Carlos and Michele Pato at The State University of New York and the University of Southern California.	Steve McCarroll	JAAMH DAC	Anna Neumann	help@lists.anvilproject.org	AttributeValue	Broad	N/A	WGSPD Project 1	GRCh38/hg38	AttributeValue	CRAM, VCF	AttributeValue	10X	Case-control					6	4																																																																																																	
